source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,dr2_radial_velocity,dr2_radial_velocity_error,l,b,ecl_lon
5971163396655020544,251.06604140447124,-37.88484110624141,0.5732163,5.048453296361695,1.0180391,-13.44193488404908,1.4951046,-1.3618048021069846,1.0190587,1.4745945,101.67873,20.217165,9.2548685,20.513365,20.18344,18.942007,1.9143693,,,345.27435124782187,5.16746566504288,254.591562523209
5971123951694574208,251.89866486351593,-37.985413304574834,0.6036405,6.314418409774423,1.0702978,-10.1469172442217,1.569613,-6.510867325282378,1.068494,1.3043438,95.639854,20.210684,10.043984,20.996216,28.25791,18.950953,1.694857,,,345.62371892890604,4.601612600617055,255.28070810958505
5971215623437921024,253.0835058132825,-38.461940451624066,0.7870315,7.485416955992912,2.0530047,-7.977254413674088,1.8731194,-13.452759110668051,1.3406945,1.7554551,66.89155,20.131525,11.33781,20.73091,36.131584,18.646372,2.0705574,,,345.8515387079045,3.580912957675155,256.3013297255446
5971215692153535744,253.00320339537666,-38.5098964989838,0.62813747,6.555074031217808,1.4109247,-10.987437688717346,1.2750896,-2.151956204263948,0.9662751,1.2802361,131.55214,20.324806,8.182697,21.153908,19.822958,19.076637,1.6667911,,,345.7744601351886,3.599162586117092,256.2424762409931
5971124054741390720,251.9108036741682,-37.96913618624542,0.44182393,5.826299333608715,0.97780704,-14.36091959869492,1.2158147,-7.999551580117732,0.8519483,1.49594,130.88861,20.06115,6.858919,20.521152,19.024883,18.414057,2.3936367,,,345.6423969914479,4.604755416693712,255.28838900117967
5971080383504265088,251.9011792943399,-38.31443379094895,0.33716422,4.874527715670608,0.6594302,-9.76347051872474,0.8432032,-11.840906466961025,0.5879694,2.2539458,222.78314,19.12133,18.271725,19.913795,85.70907,17.733456,1.8608667,,,345.3723370371482,4.388413740977144,255.32658735841807
5971124089104870912,251.92188183157594,-37.95418185855665,0.43200874,4.622820049890397,1.0838592,-9.489785903124297,1.1867214,-26.297425180343033,0.7846625,0.96368724,128.75296,20.214336,,,,,,,,345.6595211317871,4.607683614327436,255.29538837902857
5971238124770664064,253.07706869596072,-38.18258421060169,0.08826763,5.822941304292394,0.15329053,-12.272476676613149,0.1891477,-23.355276282659922,0.14346832,1.0417958,486.26913,18.042667,15.516879,20.328945,160.67908,16.643635,1.6152478,,,346.06501530814853,3.7616891896486884,256.26123225675343
5971238129102004992,253.07441216803247,-38.18922856821203,0.010722759,6.079700235289269,0.019048437,-11.180018807443057,0.023773542,-22.684164147278597,0.018384917,1.0302624,1222.2577,13.831807,245.73196,14.956672,382.2226,12.77094,1.3756502,,,346.0585361191864,3.759099182181151,256.2599095433281
5971080520942497792,251.98340535316026,-38.36793126529841,0.5257111,4.541783451490101,1.1991196,-13.02951945340678,1.6539316,2.4896373710386985,1.3137419,1.0684491,120.609474,20.057053,,,,,,,,345.3728526313577,4.304622412549796,255.40018989648416
5971080520997554048,251.9818490904236,-38.35096949552309,0.6384871,6.676806277246546,1.324494,-5.638353273964485,1.8446112,-9.029859780141186,1.3121816,3.0008726,90.41394,19.873026,16.554783,20.612066,54.210728,18.554,1.7856328,,,345.38509585901943,4.316460529083223,255.3966772637066
5971124363979161472,251.8992945032413,-37.926713009795435,0.21011424,5.410333158183241,0.31360376,23.194165365674127,0.54216576,6.801253486520942,0.46923682,1.0162207,358.30035,18.697052,,,,,,,,345.6691310497346,4.6389902905807485,255.2734111131368
5971080727101107840,251.97039809456592,-38.35118735348974,0.3766925,4.878708617908892,0.739954,-12.242008607350712,1.1272571,-9.937785968296883,0.72172743,1.4094813,148.1721,19.833565,19.304998,20.57304,53.242855,18.41655,1.9194605,,,345.3791390103244,4.323199049925269,255.38744917826963
5971238610100832640,253.1276333371559,-38.13891045804069,0.36510167,4.809483040954267,0.7409157,-13.464732902963581,0.9041267,-9.272189987062378,0.5844884,1.5665151,149.68245,19.80496,13.131598,20.634375,65.16946,18.216177,2.156382,,,346.1241187252162,3.7585422962523816,256.29675815111847
5971124398338535040,251.98257703952083,-38.00587067391906,0.92197025,9.41433719430838,1.6954672,-11.649777462502474,2.7457125,-1.1092078929411895,1.9410099,1.2008326,88.7341,20.656467,,,,,,,,345.65064848433025,4.537810022935283,255.35147436643197
5971216104470611584,253.01343521025825,-38.46731872478286,0.54108614,8.829425597944121,1.0672832,-14.94144288444673,1.1279278,0.8019078696575125,0.8162839,2.9046886,128.97523,19.462723,20.755804,20.394873,65.12905,17.98474,1.949453,,,345.8125435511257,3.619957038213603,256.2453920968675
5971238747539193600,253.21156923475388,-38.18545348643927,0.8073814,6.821706919075463,1.6267295,-0.75945717246541,2.2635744,-10.592625378951873,1.6303452,1.1869715,90.46425,20.599186,,,,,,,,346.12979462050885,3.6779840907674597,256.37053348721753
5971216207549689216,253.03940228831033,-38.474711152861104,0.26426104,4.634379954767318,0.558453,-47.317937542351956,0.5481401,-34.81727210260347,0.4432859,0.9722332,201.3575,19.729713,6.3347607,21.795488,33.459427,18.258415,1.7402239,,,345.8197223830029,3.5995454096975013,256.26729758256164
5971080898903243648,251.96617816700288,-38.327435410302,0.50742054,6.74617968292116,0.92869586,-19.02221617184106,1.3817508,-11.750722204262487,0.9939859,2.091408,136.96265,19.996893,14.958306,20.16179,44.244476,18.186117,2.8541486,,,345.3952492382636,4.341004996545554,255.38087835267666
5971238781901871232,253.2251540743795,-38.182725006757494,0.5848884,6.342479820632305,1.2633085,-10.869665886245892,2.1000345,-1.2945429689794976,1.2982986,1.0031705,112.007645,20.52224,5.440308,21.147295,21.208344,19.350422,1.646424,,,346.13867435226405,3.67143122195616,256.3811998644258
5971216310633426432,253.0402628818684,-38.45097845533316,0.99230653,4.506342231329449,2.0757878,-4.743229726613123,1.7841283,-10.345258459617714,1.3985711,1.4266942,78.671165,20.786718,3.1294503,21.625624,18.58525,19.715557,1.4638472,,,345.8385481619816,3.614060493342459,256.2650177302042
5971081036338677120,252.01512858416123,-38.33313678815631,0.8258715,10.046082202579276,1.6614435,1.9493726037361094,1.789648,-11.407516404871753,1.4021112,2.6727395,106.05491,19.874504,1.9412069,20.178734,6.355646,18.15868,2.592281,,,345.4156194686899,4.3079231476736375,255.42121508389013
5971036089509978624,251.01921602611543,-38.5376240968579,0.9205733,4.648530064363663,1.9853507,-6.127419772416495,2.3464162,-9.26469670605188,1.7589856,1.5334638,63.87755,20.45564,4.6563,21.311445,15.463922,19.003279,1.9335437,,,344.7529054199605,4.770458653860978,254.6447675974126
5971036089511206528,251.02172201198988,-38.53516470308921,0.0462146,9.676636221770444,0.077708006,5.090678035956996,0.09810054,-52.23842112644782,0.07829296,1.775468,1319.4513,16.088617,159.87546,17.748695,749.3523,14.821218,1.5098025,,,344.75605925006084,4.770573572289112,254.64644459662247
5971164358728808960,251.16689898929246,-37.86755589254821,0.85850257,9.365641037913559,1.408993,-17.909042751546743,1.9430405,3.651482401064175,1.3715447,2.234896,109.90204,20.192276,13.012179,20.494474,28.61966,18.997597,1.8140026,,,345.3394972805952,5.118203505213997,254.6710187888941
5971081448659806720,252.01445579905302,-38.28225310713772,0.8377512,6.467551031706686,1.8688873,-21.279970262142907,2.1434693,4.6945227717095745,1.513339,2.1822038,73.578896,20.222492,6.571312,20.987984,13.5702,18.77749,1.9513086,,,345.45438229185504,4.341020196023797,255.413922612247
5971239503509563648,253.26965215144108,-38.116620053393056,0.51064616,5.469268009267773,1.0823666,17.25012705114043,1.3987099,4.744362252854671,0.86636513,3.4146712,126.37162,19.192554,21.011457,20.221334,64.79649,17.898285,1.6676589,,,346.2121795354826,3.6860471369252528,256.40909356690315
5971081551738985088,251.9473795756312,-38.32489837664577,0.62602663,5.519790379722553,1.2446759,-20.61440761347348,1.7073423,5.338561360634098,1.2066487,1.5415902,39.43547,20.443274,,,,,,,,345.3876876184742,4.353930624913112,255.3653405796893
5971036300002016768,251.01441830910437,-38.524001962608345,0.42511863,6.359115193430798,0.7890888,-12.498982888135274,0.9633003,-11.025755244705179,0.80846906,1.7473859,120.58397,19.717606,21.275082,20.001368,43.266846,18.285599,2.1324608,,,344.760822722803,4.782180403306678,254.63898746450616
5971125188614964608,252.05507006280064,-37.91132922107308,0.67005765,8.250434181806764,1.5816785,-13.421281305683905,1.6840768,5.520090489817708,1.3130504,1.3474573,81.440155,20.216297,,,,,,,,345.7601695551147,4.554708599404448,255.39779200303835
5971036300013484288,251.01422749780602,-38.53428702460084,0.08322014,5.663120175895163,0.15543017,-11.744990485273593,0.18811442,-22.084987282809607,0.14516884,0.95853114,635.1357,18.063122,19.554146,20.379457,245.15195,16.654388,1.6265393,,,344.75289503133774,4.7755930898502115,254.6402753415708
5971036330029440000,251.03701626759027,-38.515048765305615,0.040099617,5.214996073090698,0.075822204,5.073142043082696,0.095922574,-17.81157008541587,0.07549693,1.0208226,1395.005,16.927383,90.34316,18.46365,344.35812,15.689301,1.4927553,,,344.7791965555263,4.774597093939597,254.65596676976776
5971164599243949824,251.22195865361843,-37.85364008713389,0.4551939,5.473659039927283,0.98536783,-8.090630800828148,1.2946118,-6.302664738698734,0.86705,1.005714,138.46992,20.240053,7.2855067,20.718367,14.345524,19.016176,1.7662727,,,345.3784610143458,5.0941797689704575,254.71379026700748
5971239881466703232,253.17886298129758,-38.12944208663007,0.4574527,5.39024645908201,0.8430368,-5.905098369725826,1.0744022,-9.083163657086333,0.7269123,1.5039498,73.95331,19.9891,15.535273,20.724257,43.753815,18.400433,2.1868274,,,346.1570050142588,3.7333135695810706,256.3370972108964
5971036574891319808,251.1323724396533,-38.549843317009234,0.7860671,5.027874186937145,1.507886,-9.347490709225816,1.7418599,-6.157675444937588,1.1947197,0.9507263,110.39101,20.441086,1.6508516,20.924484,8.695038,19.02132,2.0210216,,,344.80140668584534,4.695320170286364,254.73775959549266
5971240121966858496,253.14875646850663,-38.12589756430298,0.18953805,4.645951702877543,0.36358926,-5.520301716901351,0.4563235,-9.889808111064834,0.317888,1.9759727,240.33963,18.283648,39.001926,19.51414,232.10942,16.853378,1.8050101,,,346.14475132315994,3.7539031378634853,256.31225887831505
